"customFlowLabel","deviceChosen","scanCompletedAt","severity","issueId","issueDescription","wcagConformance","url","pageTitle","context","howToFix","axeImpact","xpath","learnMore"
"None","Desktop","2026-01-15T14:09:55.746Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.civicactions.com","Home | CivicActions","<div id="""" class=""bm-menu-wrap"" style=""position:fixed;right..."" aria-hidden=""true"">","Fix all of the following:
  Focusable content should be disabled or be removed from the DOM
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious",".bm-menu-wrap","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
